record_date,account_type,transaction_type,transaction_catg,transaction_catg_desc,transaction_today_amt,transaction_mtd_amt,transaction_fytd_amt,table_nbr,table_nm,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2024-07-03,Treasury General Account (TGA),Withdrawals,DOI - Fish and Wildlife and Parks,null,24,59,4070,II,Deposits and Withdrawals of Operating Cash,118,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,DOI - Land and Minerals Management,null,7,19,1824,II,Deposits and Withdrawals of Operating Cash,119,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,DOI - Water and Science,null,14,37,2330,II,Deposits and Withdrawals of Operating Cash,120,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of Justice (DOJ),null,104,249,17354,II,Deposits and Withdrawals of Operating Cash,121,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of Labor (DOL) - misc,null,88,170,13138,II,Deposits and Withdrawals of Operating Cash,122,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,DOL - Pension Benefit Guaranty Corp.,null,2,91,6076,II,Deposits and Withdrawals of Operating Cash,123,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,DOL - Unemployment Benefits,null,132,558,28494,II,Deposits and Withdrawals of Operating Cash,124,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of State (DOS),null,88,240,15307,II,Deposits and Withdrawals of Operating Cash,125,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of Transportation (DOT) - misc,null,30,20,3611,II,Deposits and Withdrawals of Operating Cash,126,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,DOT - Federal Aviation Administration,null,59,223,9631,II,Deposits and Withdrawals of Operating Cash,127,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,DOT - Federal Highway Administration,null,255,482,41846,II,Deposits and Withdrawals of Operating Cash,128,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,DOT - Federal Railroad Administration,null,32,64,3416,II,Deposits and Withdrawals of Operating Cash,129,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,DOT - Federal Transit Administration,null,39,243,15430,II,Deposits and Withdrawals of Operating Cash,130,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of Treasury (TREAS) - misc,null,1,12,3091,II,Deposits and Withdrawals of Operating Cash,131,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,TREAS - Bureau of Engraving and Printing,null,1,0,501,II,Deposits and Withdrawals of Operating Cash,132,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,TREAS - Claims Judgments and Relief Acts,null,1,2,1462,II,Deposits and Withdrawals of Operating Cash,133,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,TREAS - Comptroller of the Currency,null,2,2,260,II,Deposits and Withdrawals of Operating Cash,134,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,TREAS - Federal Financing Bank,null,6,13,46736,II,Deposits and Withdrawals of Operating Cash,135,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,TREAS - IRS Refunds for Puerto Rico,null,0,0,819,II,Deposits and Withdrawals of Operating Cash,136,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,TREAS - Pmt to Resolution Funding Corp,null,0,0,704,II,Deposits and Withdrawals of Operating Cash,137,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,TREAS - United States Mint,null,6,13,2850,II,Deposits and Withdrawals of Operating Cash,138,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Taxes - Business Tax Refunds (EFT),null,10,159,14643,II,Deposits and Withdrawals of Operating Cash,139,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Taxes - Individual Tax Refunds (EFT),null,895,1046,287096,II,Deposits and Withdrawals of Operating Cash,140,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,ESF - Economic Recovery Programs,null,0,0,-8411,II,Deposits and Withdrawals of Operating Cash,141,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Dept of Veterans Affairs (VA),null,492,1353,69819,II,Deposits and Withdrawals of Operating Cash,142,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,VA - Benefits,null,-3,13685,134660,II,Deposits and Withdrawals of Operating Cash,143,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,District of Columbia,null,0,33,347,II,Deposits and Withdrawals of Operating Cash,144,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Environmental Protection Agency (EPA),null,19,64,10898,II,Deposits and Withdrawals of Operating Cash,145,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Export-Import Bank,null,0,5,459,II,Deposits and Withdrawals of Operating Cash,146,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Federal Communications Commission (FCC),null,1,11,8539,II,Deposits and Withdrawals of Operating Cash,147,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,FCC - Universal Service Fund,null,43,43,6455,II,Deposits and Withdrawals of Operating Cash,148,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Federal Deposit Insurance Corp (FDIC),null,6,9,66559,II,Deposits and Withdrawals of Operating Cash,149,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Federal Retirement Thrift Savings Plan,null,89,461,43826,II,Deposits and Withdrawals of Operating Cash,150,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Federal Salaries (EFT),null,108,842,176997,II,Deposits and Withdrawals of Operating Cash,151,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Federal Trade Commission (FTC),null,0,2,423,II,Deposits and Withdrawals of Operating Cash,152,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,General Services Administration (GSA),null,145,889,27217,II,Deposits and Withdrawals of Operating Cash,153,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Independent Agencies - misc,null,31,212,5200,II,Deposits and Withdrawals of Operating Cash,154,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Interest on Treasury Securities,null,15,15379,367054,II,Deposits and Withdrawals of Operating Cash,155,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,International Monetary Fund (IMF),null,0,46,4656,II,Deposits and Withdrawals of Operating Cash,156,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Int'l Assistance Programs (IAP) - misc,null,2,3,575,II,Deposits and Withdrawals of Operating Cash,157,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,IAP - Agency for Int'l Development (AID),null,62,186,15332,II,Deposits and Withdrawals of Operating Cash,158,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,IAP - Foreign Military Sales,null,45,158,23085,II,Deposits and Withdrawals of Operating Cash,159,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,IAP - Multilateral Assistance,null,0,0,2298,II,Deposits and Withdrawals of Operating Cash,160,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,IAP - US Int'l Devlop Finance Corp (DFC),null,2,3,2436,II,Deposits and Withdrawals of Operating Cash,161,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Judicial Branch - Courts,null,7,19,1918,II,Deposits and Withdrawals of Operating Cash,162,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Legislative Branch - misc,null,16,27,1383,II,Deposits and Withdrawals of Operating Cash,163,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Legislative Branch - Library of Congress,null,2,12,488,II,Deposits and Withdrawals of Operating Cash,164,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,NASA,null,140,326,17202,II,Deposits and Withdrawals of Operating Cash,165,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,National Credit Union Admin (NCUA),null,1,1,468,II,Deposits and Withdrawals of Operating Cash,166,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,National Science Foundation (NSF),null,38,214,6313,II,Deposits and Withdrawals of Operating Cash,167,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Office of Personnel Mgmt (OPM) - misc,null,1,10,411,II,Deposits and Withdrawals of Operating Cash,168,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,OPM - Civil Serv Retirement & Disability,null,0,7059,70738,II,Deposits and Withdrawals of Operating Cash,169,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,OPM - Federal Employee Insurance Payment,null,468,981,78163,II,Deposits and Withdrawals of Operating Cash,170,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Railroad Retirement Board (RRB) - misc,null,2,3,46,II,Deposits and Withdrawals of Operating Cash,171,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,RRB - Benefit Payments,null,0,1277,12835,II,Deposits and Withdrawals of Operating Cash,172,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Securities and Exchange Commission (SEC),null,1,5,1273,II,Deposits and Withdrawals of Operating Cash,173,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Small Business Administration (SBA),null,17,71,5278,II,Deposits and Withdrawals of Operating Cash,174,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Social Security Admin (SSA) - misc,null,12,48,3922,II,Deposits and Withdrawals of Operating Cash,175,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,SSA - Benefits Payments,null,24708,25114,988506,II,Deposits and Withdrawals of Operating Cash,176,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,SSA - Supplemental Security Income,null,9,5014,46504,II,Deposits and Withdrawals of Operating Cash,177,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,United States Postal Service (USPS),null,202,757,34008,II,Deposits and Withdrawals of Operating Cash,178,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,US Army Corps of Engineers,null,286,286,19600,II,Deposits and Withdrawals of Operating Cash,179,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Unclassified,null,1041,3131,180842,II,Deposits and Withdrawals of Operating Cash,180,2024,4,2024,3,07,03
2024-07-03,Treasury General Account (TGA),Withdrawals,Public Debt Cash Redemp. (Table IIIB),null,3135,347133,20629550,II,Deposits and Withdrawals of Operating Cash,182,2024,4,2024,3,07,03
2024-07-03,Treasury General Account Total Withdrawals,Withdrawals,null,null,42701,534382,26130620,II,Deposits and Withdrawals of Operating Cash,183,2024,4,2024,3,07,03
2024-07-05,Treasury General Account (TGA),Deposits,Dept of Agriculture (USDA) - misc,null,7,101,2903,II,Deposits and Withdrawals of Operating Cash,1,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,USDA - Commodity Credit Corporation,null,25,125,5715,II,Deposits and Withdrawals of Operating Cash,2,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,USDA - Federal Crop Insurance Corp Fund,null,0,0,3121,II,Deposits and Withdrawals of Operating Cash,3,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,USDA - Loan Repayments,null,16,583,7239,II,Deposits and Withdrawals of Operating Cash,4,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Dept of Commerce (DOC),null,21,74,3812,II,Deposits and Withdrawals of Operating Cash,5,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Dept of Defense (DoD),null,80,288,12233,II,Deposits and Withdrawals of Operating Cash,6,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Dept of Education (ED),null,171,897,48575,II,Deposits and Withdrawals of Operating Cash,7,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Dept of Energy (DOE),null,37,137,6433,II,Deposits and Withdrawals of Operating Cash,8,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Dept of Health & Human Serv (HHS) - misc,null,11,53,4867,II,Deposits and Withdrawals of Operating Cash,9,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,HHS - Marketplace Receipts,null,1,3,424,II,Deposits and Withdrawals of Operating Cash,10,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,HHS - Medicare Premiums,null,59,498,42355,II,Deposits and Withdrawals of Operating Cash,11,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Dept of Homeland Security (DHS) - misc,null,47,197,5412,II,Deposits and Withdrawals of Operating Cash,12,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,DHS - Customs and Certain Excise Taxes,null,125,544,69830,II,Deposits and Withdrawals of Operating Cash,13,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,DHS - Fed Emergency Mgmt Agency (FEMA),null,14,75,2529,II,Deposits and Withdrawals of Operating Cash,14,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,DHS - Seized Assets,null,2,11,1517,II,Deposits and Withdrawals of Operating Cash,15,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,DHS - Transportation Security Admn (TSA),null,2,9,3621,II,Deposits and Withdrawals of Operating Cash,16,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Dept of Housing & Urban Dev (HUD) - misc,null,4,22,4545,II,Deposits and Withdrawals of Operating Cash,17,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,HUD - Federal Housing Admin (FHA),null,273,568,16660,II,Deposits and Withdrawals of Operating Cash,18,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Dept of Interior (DOI) - misc,null,1,18,1420,II,Deposits and Withdrawals of Operating Cash,19,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,DOI - Fish and Wildlife and Parks,null,4,21,526,II,Deposits and Withdrawals of Operating Cash,20,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,DOI - Gas and Oil Lease Sales Proceeds,null,6,404,12424,II,Deposits and Withdrawals of Operating Cash,21,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,DOI - Land and Minerals Management,null,5,24,701,II,Deposits and Withdrawals of Operating Cash,22,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,DOI - Water and Science,null,2,15,694,II,Deposits and Withdrawals of Operating Cash,23,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Dept of Justice (DOJ),null,17,114,10350,II,Deposits and Withdrawals of Operating Cash,24,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Dept of Labor (DOL) - misc,null,2,8,409,II,Deposits and Withdrawals of Operating Cash,25,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,DOL - Pension Benefit Guaranty Corp.,null,4,20,8850,II,Deposits and Withdrawals of Operating Cash,26,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Dept of State (DOS),null,7,57,2591,II,Deposits and Withdrawals of Operating Cash,27,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Dept of Transportation (DOT),null,3,130,1987,II,Deposits and Withdrawals of Operating Cash,28,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Dept of Treasury (TREAS) - misc,null,5,9,1983,II,Deposits and Withdrawals of Operating Cash,29,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,TREAS - Bureau of Engraving and Printing,null,0,0,911,II,Deposits and Withdrawals of Operating Cash,30,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,TREAS - Comptroller of the Currency,null,0,0,904,II,Deposits and Withdrawals of Operating Cash,31,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,TREAS - Federal Financing Bank,null,0,7,1633,II,Deposits and Withdrawals of Operating Cash,32,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,TREAS - GSE Proceeds,null,0,1,4865,II,Deposits and Withdrawals of Operating Cash,33,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,TREAS - United States Mint,null,3,39,3105,II,Deposits and Withdrawals of Operating Cash,34,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Taxes - Corporate Income,null,193,1700,408151,II,Deposits and Withdrawals of Operating Cash,35,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Taxes - Estate and Gift,null,10,214,20423,II,Deposits and Withdrawals of Operating Cash,36,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Taxes - Federal Unemployment (FUTA),null,4,15,7384,II,Deposits and Withdrawals of Operating Cash,37,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,"Taxes - IRS Collected Estate, Gift, misc",null,3,16,5165,II,Deposits and Withdrawals of Operating Cash,38,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Taxes - Miscellaneous Excise,null,110,218,65830,II,Deposits and Withdrawals of Operating Cash,39,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Taxes - Non Withheld Ind/SECA Electronic,null,482,2124,499955,II,Deposits and Withdrawals of Operating Cash,40,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Taxes - Non Withheld Ind/SECA Other,null,317,2373,399520,II,Deposits and Withdrawals of Operating Cash,41,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Taxes - Railroad Retirement,null,19,86,5207,II,Deposits and Withdrawals of Operating Cash,42,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Taxes - Withheld Individual/FICA,null,8409,68777,2525512,II,Deposits and Withdrawals of Operating Cash,43,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Dept of Veterans Affairs (VA),null,39,186,5746,II,Deposits and Withdrawals of Operating Cash,44,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,District of Columbia,null,0,0,283,II,Deposits and Withdrawals of Operating Cash,45,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Environmental Protection Agency (EPA),null,2,13,391,II,Deposits and Withdrawals of Operating Cash,46,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Export-Import Bank,null,0,1,1378,II,Deposits and Withdrawals of Operating Cash,47,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Federal Communications Commission (FCC),null,1,7,1243,II,Deposits and Withdrawals of Operating Cash,48,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,FCC - Universal Service Fund,null,13,28,6325,II,Deposits and Withdrawals of Operating Cash,49,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Federal Deposit Insurance Corp (FDIC),null,0,6,62431,II,Deposits and Withdrawals of Operating Cash,50,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Federal Reserve Earnings,null,0,75,2238,II,Deposits and Withdrawals of Operating Cash,51,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Federal Retirement Thrift Savings Plan,null,87,396,25054,II,Deposits and Withdrawals of Operating Cash,52,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Federal Trade Commission (FTC),null,1,22,521,II,Deposits and Withdrawals of Operating Cash,53,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,General Services Administration (GSA),null,4,37,2085,II,Deposits and Withdrawals of Operating Cash,54,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Independent Agencies - misc,null,3,46,3834,II,Deposits and Withdrawals of Operating Cash,55,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,International Monetary Fund (IMF),null,0,51,7323,II,Deposits and Withdrawals of Operating Cash,56,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Int'l Assistance Programs (IAP) - misc,null,0,0,4,II,Deposits and Withdrawals of Operating Cash,57,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,IAP - Agency for Int'l Development (AID),null,0,3,137,II,Deposits and Withdrawals of Operating Cash,58,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,IAP - Foreign Military Sales,null,36,2008,39136,II,Deposits and Withdrawals of Operating Cash,59,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,IAP - US Int'l Devlop Finance Corp (DFC),null,4,13,1644,II,Deposits and Withdrawals of Operating Cash,60,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Judicial Branch - Courts,null,6,17,1693,II,Deposits and Withdrawals of Operating Cash,61,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Legislative Branch - misc,null,0,1,44,II,Deposits and Withdrawals of Operating Cash,62,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Legislative Branch - Library of Congress,null,0,1,159,II,Deposits and Withdrawals of Operating Cash,63,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,National Credit Union Admin (NCUA),null,0,0,931,II,Deposits and Withdrawals of Operating Cash,64,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,National Science Foundation (NSF),null,3,3,67,II,Deposits and Withdrawals of Operating Cash,65,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Office of Personnel Mgmt (OPM) - misc,null,0,0,6,II,Deposits and Withdrawals of Operating Cash,66,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,OPM - Federal Employee Insurance Receipt,null,0,14,3380,II,Deposits and Withdrawals of Operating Cash,67,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,RRB - Natl Railroad Retirement Inv Trust,null,0,182,1001,II,Deposits and Withdrawals of Operating Cash,68,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,RRB - Unemployment Insurance,null,0,0,168,II,Deposits and Withdrawals of Operating Cash,69,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Securities and Exchange Commission (SEC),null,1,4,2058,II,Deposits and Withdrawals of Operating Cash,70,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Small Business Administration (SBA),null,110,518,17995,II,Deposits and Withdrawals of Operating Cash,71,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Social Security Admin (SSA) - misc,null,5,31,740,II,Deposits and Withdrawals of Operating Cash,72,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,SSA - Supplemental Security Income,null,0,1,2728,II,Deposits and Withdrawals of Operating Cash,73,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,State Unemployment Insurance Deposits,null,19,72,34479,II,Deposits and Withdrawals of Operating Cash,74,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,United States Postal Service (USPS),null,453,1695,75064,II,Deposits and Withdrawals of Operating Cash,75,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,US Army Corps of Engineers,null,1,9,1129,II,Deposits and Withdrawals of Operating Cash,76,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Unclassified - Deposits,null,12,42,2043,II,Deposits and Withdrawals of Operating Cash,77,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Deposits,Public Debt Cash Issues (Table IIIB),null,217830,645268,21912721,II,Deposits and Withdrawals of Operating Cash,79,2024,4,2024,3,07,05
2024-07-05,Treasury General Account Total Deposits,Deposits,null,null,229133,731325,26448471,II,Deposits and Withdrawals of Operating Cash,80,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Corporation for Public Broadcasting,null,0,0,585,II,Deposits and Withdrawals of Operating Cash,81,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of Agriculture (USDA) - misc,null,94,393,20581,II,Deposits and Withdrawals of Operating Cash,82,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,USDA - Child Nutrition,null,36,138,24907,II,Deposits and Withdrawals of Operating Cash,83,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,USDA - Commodity Credit Corporation,null,7,22,8985,II,Deposits and Withdrawals of Operating Cash,84,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,USDA - Federal Crop Insurance Corp Fund,null,61,135,14612,II,Deposits and Withdrawals of Operating Cash,85,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,USDA - Loan Payments,null,31,136,9928,II,Deposits and Withdrawals of Operating Cash,86,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,USDA - Other Farm Service,null,0,9,3913,II,Deposits and Withdrawals of Operating Cash,87,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,USDA - Supp Nutrition Assist Prog (SNAP),null,643,1665,81589,II,Deposits and Withdrawals of Operating Cash,88,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,USDA - Supp Nutrition Assist Prog (WIC),null,40,148,5544,II,Deposits and Withdrawals of Operating Cash,89,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of Commerce (DOC),null,20,108,7084,II,Deposits and Withdrawals of Operating Cash,90,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of Defense (DoD) - misc,null,1490,5631,340415,II,Deposits and Withdrawals of Operating Cash,91,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,DoD - Military Active Duty Pay,null,18,4490,74332,II,Deposits and Withdrawals of Operating Cash,92,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,DoD - Military Retirement,null,1,5780,52348,II,Deposits and Withdrawals of Operating Cash,93,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of Education (ED),null,523,1973,183351,II,Deposits and Withdrawals of Operating Cash,94,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of Energy (DOE),null,412,1090,45051,II,Deposits and Withdrawals of Operating Cash,95,2024,4,2024,3,07,05
2024-07-05,Treasury General Account (TGA),Withdrawals,Dept of Health & Human Serv (HHS) - misc,null,18,163,7196,II,Deposits and Withdrawals of Operating Cash,96,2024,4,2024,3,07,05
